time,position,velocity,acceleration,kinetic_energy
39.2,1.3629498399999969,0.34452279999999513,-0.09810000000000957,0.011869595971983666
39.3,1.3974021199999969,0.33471279999999404,-0.09809999999976286,0.011203265848383602
39.400000000000006,1.4308733999999967,0.3249028000000183,-0.09810000000024048,0.010556182944785192
39.5,1.4633636799999967,0.31509279999999407,-0.09809999999998682,0.009928347261183627
39.6,1.4948729599999964,0.3052827999999953,-0.09810000000000957,0.009319758797583714
39.7,1.5254012399999963,0.2954727999999942,-0.09809999999998682,0.008730417553983658
39.8,1.5549485199999964,0.2856627999999954,-0.09809999999982058,0.008160323530383738
39.900000000000006,1.5835147999999963,0.2758528000000139,-0.09810000000018275,0.007609476726784767
40.0,1.611100079999996,0.26604279999999547,-0.09810000000000957,0.007077877143183759
40.1,1.637704359999996,0.2562327999999944,-0.09809999999998682,0.006565524779583712
40.2,1.6633276399999959,0.24642279999999556,-0.09809999999998707,0.006072419635983782
40.3,1.6879699199999956,0.2366127999999967,-0.09809999999985528,0.005598561712383845
40.400000000000006,1.7116311999999958,0.2268028000000117,-0.09810000000014807,0.005143951008784532
40.5,1.7343114799999957,0.2169927999999968,-0.09810000000000928,0.004708587525183862
40.6,1.7560107599999957,0.20718279999999567,-0.09809999999998707,0.0042924712615838205
40.7,1.7767290399999955,0.19737279999999688,-0.09810000000000928,0.0038956022179838772
40.8,1.7964663199999955,0.1875627999999958,-0.09809999999986777,0.003517980394383843
40.900000000000006,1.8152225999999956,0.1777528000000096,-0.09810000000013555,0.003159605790784341
41.0,1.8329978799999955,0.16794279999999587,-0.09809999999998707,0.0028204784071838612
41.1,1.8497921599999951,0.15813279999999705,-0.09810000000000928,0.0025005982435839067
41.2,1.8656054399999953,0.14832279999999598,-0.09809999999998707,0.002199965299983881
41.3,1.8804377199999949,0.13851279999999713,-0.09809999999992465,0.0019185795763839207
41.400000000000006,1.8942889999999948,0.12870280000000522,-0.09810000000007871,0.0016564410727841344
41.5,1.9071592799999944,0.1188927999999972,-0.09809999999998707,0.0014135497891839335
